FORMA|KEY|SIGL
1vb|1vb|t
##|##|t
d’|d’|t
amors|amors|t
et|et|t
de|de|t
chivaleries|chivaleries|t
##|##|t
d’|d’|t
aventures|aventures|t
de|de|t
cortoisies|cortoisies|t
##|##|t
et|et|t
de|de|t
largesce|largesce|t
et|et|t
d’|d’|t
onor|onor|t
##|##|t
or|or|t
fetes|fetes|t
pais|pais|t
hoiez|hoiez|t
segnor|segnor|t
