1v|1v
##|##
desseure|desseure
saine|saine
à|à
chastillon|chastillon
##|##
estoit|estoit
aimes|aimes
une|une
saison|saison
##|##
florimont|florimont
ot|ot
nom|nom
en|en
francois|francois
##|##
eleneos|eleneos
car|car
ce|ce
fust|fust
drois|drois
##|##
et|et
pource|pource
dire|dire
vous|vous
voulons|voulons
##|##
le|le
roumant|roumant
que|que
moult|moult
bien|bien
savons|savons
##|##
aimes|aimes
ung|ung
jour|jour
se|se
porpensa|porpensa
##|##
de_seure|de_seure
saine|saine
où|où
il|il
esta|esta
##|##
là|là
se|se
pourpensa|pourpensa
de_l’|de_l’
istoire|istoire
##|##
qu’|qu’
il|il
avoit|avoit
en|en
sa|sa
memoire|memoire
##|##
i|i
·l|·l
avoit|avoit
en|en
grece|grece
veüe|veüe
##|##
mais|mais
n’|n’
estoit|estoit
pas|pas
par_tout|par_tout
sceüe|sceüe
##|##
à|à
phellipople|phellipople
le|le
trouva|trouva
##|##
à|à
chastillon|chastillon
l’|l’
en|en
apporta|apporta
##|##
ainsi_comme|ainsi_comme
i|i
·l|·l
avoit|avoit
apprise|apprise
##|##
l’|l’
a|a
du|du
latin|latin
en|en
rouman|rouman
mise|mise
##|##
aimes|aimes
de|de
vharenne|vharenne
retrait|retrait
##|##
des|des
anciens|anciens
ce|ce
qu’|qu’
il|il
ot|ot
fait|fait
##|##
les|les
bons|bons
contes|contes
des|des
anciens|anciens
##|##
que|que
tous|tous
cilz|cilz
qui|qui
ont|ont
les|les
cuers|cuers
vains|vains
##|##
ayent|ayent
de|de
leur|leur
proësse|proësse
envie|envie
##|##
pour|pour
amender|amender
leur|leur
male|male
vie|vie
##|##
pour|pour
les|les
anciens|anciens
remembrer|remembrer
##|##
vous|vous
veulx|veulx
je|je
dire|dire
et|et
racompter|racompter
##|##
si_com|si_com
j’|j’
ay|ay
en|en
escript|escript
trouvé|trouvé
##|##
d’|d’
une|une
hystoyre|hystoyre
la|la
verité|verité
##|##
à|à
ceulx|ceulx
qui|qui
firent|firent
le|le
bien|bien
fai|fai
