3r|3r
##|##
mais|mais
ne|ne
scavés|scavés
encor|encor
pas|pas
##|##
dont|dont
fust|fust
sa|sa
mere|mere
olimpias|olimpias
##|##
du|du
roy|roy
phillippon|phillippon
ne|ne
scavés|scavés
##|##
qui|qui
fust|fust
ces|ces
peres|peres
dont|dont
fust|fust
nés|nés
##|##
je|je
le|le
diray|diray
qui|qui
l’|l’
ay|ay
en|en
memoire|memoire
##|##
or|or
escoutés|escoutés
moult|moult
riche|riche
hystoire|hystoire
##|##
des|des
roys|roys
des|des
princes|princes
qui|qui
y|y
sont|sont
##|##
ly_plus|ly_plus
est|est
du|du
roy|roy
flourimont|flourimont
##|##
ce|ce
dist|dist
aimes|aimes
or|or
escoutés|escoutés
##|##
vous|vous
qui|qui
les|les
biaus|biaus
dittiés|dittiés
amés|amés
##|##
car|car
cy|cy
porrons|porrons
trouver|trouver
la|la
flour|flour
##|##
des|des
contes|contes
ly|ly
bon|bon
treuveur|treuveur
##|##
d’|d’
amours|amours
et|et
de|de
chevalerie|chevalerie
##|##
d’|d’
aventures|aventures
de|de
courtoisies|courtoisies
##|##
et|et
de|de
largesse|largesse
et|et
d’|d’
ounour|ounour
##|##
or|or
faites|faites
paix|paix
oyés|oyés
seignours|seignours
