1r|1r
##|##
cil|cil
qui|qui
a|a
cueur|cueur
de|de
vassalaige|vassalaige
##|##
et|et
veult|veult
amer|amer
de|de
fin|fin
couraige|couraige
##|##
si|si
doibt|doibt
ouÿr|ouÿr
et|et
escouter|escouter
##|##
ce|ce
que|que
aimes|aimes
vueult|vueult
racompter|racompter
##|##
assés|assés
y|y
peult|peult
de|de
biens|biens
apprendre|apprendre
##|##
qui|qui
de|de
fin|fin
cueur|cueur
y|y
vueult|vueult
entendre|entendre
##|##
or|or
oyés|oyés
seigneurs|seigneurs
que|que
je|je
dy|dy
##|##
aimes|aimes
pour|pour
l’|l’
amour|amour
de|de
naly|naly
##|##
fist|fist
le|le
roumant|roumant
tant|tant
saigement|saigement
##|##
que|que
tel|tel
l’|l’
orra|orra
qui|qui
ne|ne
l’|l’
entent|entent
##|##
pour_quoy|pour_quoy
il|il
fust|fust
faitz|faitz
et|et
dys|dys
##|##
pour|pour
juliane|juliane
fut|fut
escriptz|escriptz
##|##
tousjours|tousjours
mais|mais
en|en
ert|ert
remenbrance|remenbrance
##|##
il|il
ne|ne
fut|fut
mie|mie
fait|fait
en|en
france|france
##|##
mais|mais
en|en
la|la
lengue|lengue
de|de
francoys|francoys
##|##
le|le
fist|fist
aimes|aimes
en|en
leonés|leonés
##|##
aimes|aimes
y|y
mist|mist
s’|s’
entencïon|entencïon
##|##
le|le
roumant|roumant
fist|fist
à|à
chasteillon|chasteillon
##|##
de|de
phillippon|phillippon
de|de
babillonne|babillonne
##|##
qui|qui
fut|fut
nourris|nourris
en|en
machidonne|machidonne
##|##
et|et
du|du
filz|filz
au|au
roy|roy
mathaquas|mathaquas
##|##
qui|qui
estoit|estoit
sires|sires
de|de
duras|duras
##|##
florimont|florimont
ot|ot
nom|nom
en|en
francois|francois
##|##
eleneos|eleneos
fust|fust
en|en
gregois|gregois
##|##
roy|roy
fust|fust
et|et
si|si
conquist|conquist
assés|assés
##|##
diray|diray
vous|vous
en|en
si|si
m’|m’
escoutés|escoutés
